delta,Eigenvalue_0,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,GroundStateWaveFunction_real,bitmask
0,[-5.42427977 -4.02243545 -3.99530326 -5.42427977],(-2.2132138743256443e-06+9.919526531595184e-07j),(-4.6945126303993284e-05+2.3937931678703805e-05j),(-0.00031369002531548694+0.00017462183267858452j),(-0.0007548597763493129+0.00044225742204001014j),(-0.00100219368406211+0.0006099495908770364j),(-0.0008036333787853679+0.0005062640838090582j),(-0.00036000035772071565+0.0002353958914854715j),(-6.0114101472279195e-05+4.121986488320126e-05j),(-3.222273623527959e-06+2.316163760127248e-06j),(-0.00024601617917788775+0.00013830930382189416j),(-0.002742620818556847+0.0015684937967390415j),(-0.007276339531107503+0.004338309830888259j),(-0.010088081730886139+0.00623242342096877j),(-0.008322444996161728+0.005326356025140539j),(-0.0038201674715462215+0.0025516066408650118j),(-0.0006462066782817022+0.00046449205270903917j),(-3.469897913441206e-05+2.693158559667879e-05j),(-0.0013073584052373402+0.0007956772598805615j),(-0.011323329846540551+0.007035416100803637j),(-0.019625360490892144+0.012628524683805082j),(-0.01774906685795738+0.011923841731821413j),(-0.008444746015436365+0.0060700663474210995j),(-0.0013384367658981838+0.0011563876462500173j),(-6.151584544541114e-05+6.758910238578498e-05j),(-0.0025196547007933583+0.001636825477026467j),(-0.015445781677879813+0.010399085626184676j),(-0.01650188704660729+0.011861523016494959j),(-0.007095926277348462+0.005934689058430354j),(5.293410249853608e-05+0.0006177516713492613j),(0.00010805304270987621-6.282345788565651e-06j),(-0.0020452886573902296+0.001470149348161838j),(-0.006463636529236589+0.005349359846004727j),(-0.0007476368659318912+0.0020155445902386676j),(0.00292413080550424-0.001082989992509454j),(0.00040807176305747005-0.00018289595630193107j),(-0.00029366508324981056+0.00038538309081423443j),(0.0027731748589931806-0.0008895819975308465j),(0.0041144249271310735-0.0020655320118829618j),(0.0005265319278828873-0.00027813582659812864j),(0.0005323282892891706-0.00023858718085919864j),(0.00240286230733697-0.0013242760663968775j),(0.00033582811335570783-0.00019053464556403706j),(0.0002460161791778974-0.00013830930382188769j),(7.829119940580009e-05-4.64694255935535e-05j),(5.4354874978488945e-06-3.3081164132876353e-06j),(-7.829119940581323e-05+4.6469425593554944e-05j),(-0.001090052779869804+0.0006634219090476045j),(-0.004514593909316563+0.002862845493721959j),(-0.007527169695558478+0.004969917158757319j),(-0.006900572183417857+0.004803795763573764j),(-0.0034182023776354073+0.0026091098515968617j),(-0.0006259711233577377+0.0006198207808480469j),(-3.2455839492559595e-05+4.2592505721791736e-05j),(-0.0030288334306947428+0.0019440968472449302j),(-0.030091396495804654+0.01954806125145985j),(-0.057239196229564304+0.03870689813329754j),(-0.05434496457063773+0.03906305056292031j),(-0.026121839528102396+0.021212845683014004j),(-0.0035071442345894857+0.004602501836786677j),(-5.284998102534375e-05+0.0002710109531192211j),(-0.008141253283728188+0.005609223483061347j),(-0.05405787007152367+0.038856687617910064j),(-0.055516911851140785+0.0448961708902166j),(-0.015271399205703688+0.020040990102815917j),(0.011016935283978182-0.001390350547963619j),(0.001915468597322871-0.0006370395512433406j),(-0.006463636529236662+0.00534935984600464j),(-0.013123317400317852+0.01722201552020522j),(0.023947610212667426-0.003467088121353395j),(0.03732675856857182-0.016729687819858934j),(0.005183927843458951-0.0025510059724247183j),(0.0024406655974583366-6.992738918222625e-05j),(0.03712956813631273-0.01664130794174218j),(0.04623946888034943-0.024271716132623723j),(0.006422242529289316-0.003519897150422978j),(0.0062815630159674795-0.003168711402375638j),(0.026584252261214802-0.014945559414673208j),(0.004187190021834751-0.0024331862345891016j),(0.0027426208185568355-0.001568493796739013j),(0.0010900527798697762-0.0006634219090476034j),(8.164410543841616e-05-5.086951727536975e-05j),(-0.0003600003577207217+0.00023539589148547914j),(-0.0038201674715463044+0.0025516066408649094j),(-0.008444746015436514+0.0060700663474208905j),(-0.00709592627734852+0.005934689058430172j),(-0.0007476368659319572+0.002015544590238567j),(0.0027731748589930982-0.0008895819975309599j),(0.0005323282892891714-0.00023858718085919439j),(-0.003418202377635474+0.0026091098515967585j),(-0.02612183952810284+0.021212845683013067j),(-0.015271399205703926+0.02004099010281499j),(0.023947610212667024-0.0034670881213539617j),(0.03712956813631217-0.016641307941742962j),(0.006281563015967424-0.0031687114023757662j),(-0.0007476368659319701+0.0020155445902384403j),(0.023947610212667267-0.003467088121354301j),(0.08852166696104344-0.03967501895004281j),(0.09609396169864519-0.050335012583214614j),(0.015937852441802597-0.008823731913384494j),(0.011334296720608374-0.005079981575284229j),(0.09609396169864554-0.05033501258321369j),(0.11575763690074536-0.065078476648611j),(0.020252158826320532-0.011831254200175343j),(0.015937852441802625-0.00882373191338435j),(0.068256131513542-0.04009724868126156j),(0.014245007330933023-0.008669717771843662j),(0.00727633953110744-0.00433830983088821j),(0.004514593909316484-0.0028628454937220283j),(0.0003752058707608832-0.0002422109350643572j),(-0.0002771014509024903+0.00022812825721094256j),(-0.0019002024668724538+0.0018064588747173677j),(0.0025030919683631334+9.25875316459809e-05j),(0.011334296720608343-0.00507998157528423j),(0.012607785905935687-0.006674721904743889j),(0.0022259896175435274-0.0012514423862122306j),(0.002924130805504252-0.0010829899925094884j),(0.037326758568572066-0.016729687819859028j),(0.09609396169864552-0.05033501258321385j),(0.09947511620230998-0.0559245091746357j),(0.017886447275338033-0.010469013015367033j),(0.014561654834332406-0.007740931445826774j),(0.11575763690074561-0.06507847664861002j),(0.1432022355294144-0.0841963444862159j),(0.02783618376721572-0.016941504591779365j),(0.02025215882632052-0.011831254200175143j),(0.09167172313920965-0.05579273838277983j),(0.02165758111168085-0.013675620504257347j),(0.0100880817308861-0.006232423420968716j),(0.00752716969555837-0.004969917158757427j),(0.0006468067336394315-0.00043597507625144777j),(0.0004080717630574759-0.00018289595630193535j),(0.0051839278434589785-0.002551005972424695j),(0.015937852441802652-0.008823731913384272j),(0.017886447275338044-0.010469013015366943j),(0.003450092147844466-0.0020997760488134253j),(0.007580103798056984-0.004352165487407995j),(0.06825613151354233-0.04009724868126065j),(0.09118743820783598-0.05549799555965343j),(0.019071422435172417-0.012024081750748667j),(0.014245007330933082-0.008669717771843452j),(0.07236130840845205-0.045484561815637856j),(0.018428308028926404-0.012092011073712458j),(0.008322444996161731-0.005326356025140455j),(0.006900572183417803-0.0048037957635738175j),(0.0005941219210046265-0.00042705363457506073j),(0.0007548597763493154-0.0004422574220400001j),(0.007276339531107495-0.0043383098308880895j),(0.011323329846540503-0.007035416100803556j),(0.002519654700793355-0.0016368254770264476j),(0.004514593909316534-0.002862845493721941j),(0.03009139649580436-0.01954806125145983j),(0.008141253283728098-0.00560922348306142j),(0.0038201674715462606-0.0025516066408649432j),(0.0034182023776353925-0.0026091098515968816j),(0.0002771014509024689-0.00022812825721096308j),(0.0003752058707608929-0.0002422109350643406j),(0.002795470799582178-0.0018395047498582272j),(0.0007750301159481251-0.0005570900790213426j),(0.0006462066782817064-0.0004644920527090345j),(0.0006259711233577102-0.0006198207808480833j),(2.417224436501746e-05-4.486124592141772e-05j),(3.46989791344311e-05-2.6931585596679553e-05j),(3.245583949255549e-05-4.259250572179568e-05j),(-1.8177097933546078e-05+5.24956071035802e-06j),(-2.213213874324162e-06+9.919526531703907e-07j),(-5.435487497842948e-06+3.308116413270421e-06j),(-8.164410543840645e-05+5.086951727537699e-05j),(-0.0003752058707608954+0.0002422109350643528j),(-0.0006468067336394498+0.0004359750762514451j),(-0.0005941219210046241+0.0004270536345750479j),(-0.0002771014509024754+0.00022812825721095178j),(-2.417224436501421e-05+4.4861245921428013e-05j),(1.8177097933528775e-05-5.249560710347842e-06j),(-0.00027847201867045075+0.00018090180954367506j),(-0.00279547079958221+0.0018395047498582099j),(-0.005360870933784627+0.0037012702796448056j),(-0.0049041538874271574+0.0036814174485439144j),(-0.0019002024668724187+0.0018064588747174514j),(0.0003670225502884954+0.00011842040627586382j),(0.0004438461015880793-0.00019892985633857108j),(-0.0007750301159481589+0.0005570900790213238j),(-0.00504176683057308+0.003866704698427736j),(-0.0036875080490894737+0.003804792770420415j),(0.0025030919683631087+9.258753164604324e-05j),(0.005800261315496593-0.002599651424422579j),(0.0031761571434183174-0.0017064578474719986j),(-0.0002936650832498194+0.00038538309081420966j),(0.00244066559745828-6.992738918234242e-05j),(0.011334296720608324-0.005079981575284263j),(0.014561654834332331-0.00774093144582695j),(0.0075801037980569716-0.004352165487408147j),(0.0014048034904542265-0.0006296267006515666j),(0.012607785905935719-0.0066747219047438265j),(0.017680671162994443-0.010076466483473892j),(0.009824702988922102-0.005886785756083332j),(0.0022259896175435188-0.0012514423862122139j),(0.010914428142721203-0.0064988054805924424j),(0.007532627304766469-0.0046746418634799536j),(0.0013073584052373205-0.0007956772598805567j),(0.0030288334306946807-0.0019440968472449873j),(0.00027847201867043953-0.0001809018095436977j),(-6.011410147228892e-05+4.121986488319129e-05j),(-0.0006462066782817182+0.000464492052709027j),(-0.0013384367658982202+0.0011563876462499358j),(5.2934102498499426e-05+0.0006177516713491841j),(0.0029241308055042137-0.001082989992509498j),(0.004114424927131031-0.002065532011883035j),(0.0024028623073369696-0.0013242760663969189j),(-0.0006259711233577571+0.0006198207808479929j),(-0.0035071442345896773+0.004602501836786247j),(0.011016935283978053-0.0013903505479641854j),(0.0373267585685716-0.016729687819859364j),(0.046239468880349105-0.024271716132624258j),(0.02658425226121482-0.014945559414673536j),(0.0027731748589930917-0.0008895819975310392j),(0.03712956813631227-0.016641307941743316j),(0.09609396169864516-0.05033501258321475j),(0.11575763690074521-0.06507847664861167j),(0.06825613151354241-0.04009724868126206j),(0.012607785905935701-0.006674721904743918j),(0.09947511620230991-0.05592450917463577j),(0.14320223552941394-0.08419634448621693j),(0.09167172313920997-0.05579273838278062j),(0.01788644727533796-0.01046901301536704j),(0.09118743820783541-0.05549799555965445j),(0.07236130840845176-0.04548456181563884j),(0.011323329846540404-0.007035416100803712j),(0.030091396495804015-0.01954806125146049j),(0.0027954707995821414-0.0018395047498582923j),(-2.4172244365005924e-05+4.486124592141838e-05j),(0.000367022550288477+0.00011842040627580322j),(0.005800261315496601-0.002599651424422621j),(0.014561654834332317-0.007740931445826908j),(0.017680671162994478-0.010076466483473932j),(0.010914428142721288-0.006498805480592456j),(0.004114424927131052-0.0020655320118830338j),(0.04623946888034938-0.024271716132624126j),(0.11575763690074538-0.065078476648611j),(0.14320223552941425-0.08419634448621664j),(0.09118743820783622-0.055497995559654345j),(0.01768067116299449-0.010076466483473816j),(0.14320223552941422-0.0841963444862159j),(0.2174025834728292-0.13231436094007504j),(0.15161087354978678-0.09523118347343307j),(0.027836183767215642-0.016941504591779313j),(0.15161087354978595-0.09523118347343304j),(0.13102903610644898-0.08511946675142833j),(0.01962536049089198-0.012628524683805162j),(0.05723919622956338-0.038706898133298605j),(0.005360870933784523-0.0037012702796449296j),(0.0005265319278828759-0.00027813582659812544j),(0.006422242529289311-0.0035198971504229876j),(0.020252158826320553-0.011831254200175183j),(0.027836183767215715-0.016941504591779327j),(0.01907142243517243-0.012024081750748726j),(0.009824702988922141-0.005886785756083186j),(0.09167172313920992-0.05579273838277921j),(0.15161087354978656-0.0952311834734322j),(0.1125984336026285-0.07314652469484176j),(0.021657581111680885-0.013675620504257177j),(0.13102903610644906-0.0851194667514273j),(0.11925462531674667-0.08072925636486271j),(0.017749066857957314-0.011923841731821393j),(0.05434496457063732-0.03906305056292106j),(0.004904153887427107-0.0036814174485440125j),(0.0010021936840621055-0.0006099495908769946j),(0.010088081730886137-0.006232423420968629j),(0.019625360490892096-0.012628524683804961j),(0.015445781677879765-0.010399085626184714j),(0.007527169695558411-0.004969917158757292j),(0.057239196229563784-0.03870689813329764j),(0.05405787007152303-0.03885668761791077j),(0.008444746015436388-0.006070066347421028j),(0.026121839528102195-0.021212845683014302j),(0.0019002024668723736-0.0018064588747175112j),(0.0006468067336394436-0.00043597507625144533j),(0.0053608709337845655-0.0037012702796448333j),(0.00504176683057296-0.0038667046984278883j),(0.0013384367658981567-0.0011563876462500414j),(0.003507144234589191-0.004602501836787068j),(-0.00036702255028853403-0.00011842040627590828j),(6.151584544539572e-05-6.758910238579711e-05j),(5.284998102529708e-05-0.0002710109531192671j),(-0.0004438461015880876+0.0001989298563385476j),(-4.69451263039873e-05+2.3937931678701376e-05j),(-3.2222736235212986e-06+2.3161637601229835e-06j),(-3.469897913440657e-05+2.693158559666949e-05j),(-6.151584544542281e-05+6.758910238578582e-05j),(0.00010805304270989583-6.282345788560009e-06j),(0.00040807176305745975-0.00018289595630195955j),(0.0005265319278828958-0.00027813582659811265j),(0.00033582811335570295-0.00019053464556405432j),(-3.24558394925609e-05+4.2592505721786423e-05j),(-5.284998102534933e-05+0.00027101095311918j),(0.001915468597322854-0.0006370395512433945j),(0.005183927843458936-0.002551005972424752j),(0.0064222425292892885-0.0035198971504230253j),(0.0041871900218347765-0.002433186234589122j),(0.0005323282892891731-0.00023858718085922745j),(0.006281563015967439-0.0031687114023757753j),(0.01593785244180258-0.00882373191338443j),(0.020252158826320543-0.011831254200175318j),(0.014245007330933137-0.00866971777184363j),(0.002225989617543521-0.001251442386212221j),(0.017886447275338037-0.010469013015366964j),(0.027836183767215677-0.01694150459177939j),(0.021657581111680962-0.013675620504257342j),(0.0034500921478444473-0.0020997760488134383j),(0.01907142243517229-0.012024081750748762j),(0.01842830802892639-0.012092011073712569j),(0.0025196547007933306-0.001636825477026481j),(0.008141253283728027-0.00560922348306153j),(0.0007750301159481397-0.000557090079021348j),(1.8177097933527037e-05-5.249560710350587e-06j),(0.0004438461015880838-0.00019892985633857414j),(0.0031761571434183273-0.001706457847471986j),(0.00758010379805696-0.00435216548740807j),(0.009824702988922136-0.005886785756083262j),(0.007532627304766553-0.004674641863479882j),(0.0024028623073369744-0.0013242760663968974j),(0.02658425226121487-0.01494555941467332j),(0.06825613151354236-0.040097248681261285j),(0.0916717231392101-0.05579273838277989j),(0.07236130840845256-0.04548456181563816j),(0.010914428142721254-0.006498805480592355j),(0.09118743820783591-0.055497995559653526j),(0.15161087354978664-0.09523118347343247j),(0.1310290361064499-0.08511946675142744j),(0.01907142243517234-0.012024081750748653j),(0.11259843360262785-0.07314652469484187j),(0.11925462531674672-0.08072925636486274j),(0.015445781677879652-0.010399085626184818j),(0.05405787007152285-0.03885668761791134j),(0.005041766830572974-0.0038667046984279113j),(0.00033582811335572285-0.00019053464556403898j),(0.004187190021834771-0.002433186234589071j),(0.014245007330933087-0.008669717771843485j),(0.021657581111680962-0.013675620504257163j),(0.01842830802892655-0.012092011073712373j),(0.007532627304766504-0.004674641863479808j),(0.07236130840845201-0.04548456181563749j),(0.1310290361064496-0.08511946675142666j),(0.1192546253167473-0.08072925636486174j),(0.018428308028926414-0.012092011073712307j),(0.11925462531674647-0.08072925636486182j),(0.1288809165117851-0.09263934199003011j),(0.0165018870466072-0.011861523016494976j),(0.05551691185114009-0.044896170890217725j),(0.0036875080490893814-0.0038047927704205967j),(0.0008036333787853763-0.0005062640838090658j),(0.008322444996161752-0.00532635602514037j),(0.01774906685795738-0.011923841731821197j),(0.016501887046607294-0.011861523016494862j),(0.006900572183417808-0.004803795763573689j),(0.0543449645706373-0.039063050562919976j),(0.055516911851140126-0.04489617089021696j),(0.007095926277348391-0.005934689058430306j),(0.015271399205703038-0.02004099010281649j),(-0.0025030919683632067-9.258753164614944e-05j),(0.0005941219210046248-0.00042705363457505845j),(0.004904153887427097-0.003681417448543913j),(0.0036875080490893215-0.003804792770420578j),(-5.29341024985974e-05-0.0006177516713493289j),(-0.011016935283978842+0.0013903505479628455j),(-0.0058002613154966905+0.00259965142442243j),(-0.00010805304270989754+6.2823457885522905e-06j),(-0.0019154685973229422+0.0006370395512432508j),(-0.0031761571434183325+0.0017064578474719392j),(-0.00031369002531547794+0.00017462183267855224j),(2.213213874315261e-06-9.919526531682678e-07j),(4.694512630399225e-05-2.3937931678713675e-05j),(0.0003136900253154815-0.0001746218326785476j),(0.0007548597763493304-0.00044225742204001653j),(0.001002193684062101-0.0006099495908770071j),(0.000803633378785371-0.0005062640838090528j),(0.0002460161791778892-0.0001383093038218918j),(0.0027426208185568463-0.0015684937967390094j),(0.007276339531107478-0.004338309830888159j),(0.01008808173088615-0.006232423420968672j),(0.008322444996161799-0.005326356025140444j),(0.0013073584052373378-0.0007956772598805359j),(0.011323329846540478-0.007035416100803532j),(0.019625360490892085-0.012628524683804949j),(0.017749066857957456-0.011923841731821249j),(0.002519654700793329-0.001636825477026435j),(0.015445781677879664-0.010399085626184674j),(0.016501887046607256-0.011861523016494928j),(0.0020452886573901945-0.0014701493481618425j),(0.006463636529236547-0.005349359846004804j),(0.0002936650832498057-0.00038538309081423194j),(7.829119940580983e-05-4.646942559354544e-05j),(0.0010900527798697963-0.0006634219090475913j),(0.004514593909316505-0.002862845493721919j),(0.007527169695558412-0.004969917158757253j),(0.0069005721834178805-0.004803795763573672j),(0.0030288334306946946-0.0019440968472448942j),(0.030091396495804213-0.019548061251459532j),(0.0572391962295637-0.03870689813329703j),(0.05434496457063778-0.03906305056291961j),(0.00814125328372804-0.005609223483061312j),(0.05405787007152269-0.03885668761791j),(0.05551691185114024-0.044896170890216434j),(0.006463636529236513-0.005349359846004693j),(0.013123317400317561-0.017222015520205636j),(-0.0024406655974583014+6.992738918225809e-05j),(0.0003600003577207071-0.00023539589148544962j),(0.0038201674715462423-0.002551606640864884j),(0.008444746015436337-0.006070066347420863j),(0.007095926277348453-0.005934689058430146j),(0.003418202377635363-0.0026091098515967632j),(0.026121839528101983-0.0212128456830133j),(0.015271399205703074-0.020040990102815424j),(0.0007476368659318184-0.002015544590238584j),(-0.023947610212667836+0.0034670881213532114j),(-0.011334296720608374+0.005079981575284192j),(0.00027710145090246166-0.0002281282572109374j),(0.0019002024668723614-0.0018064588747174085j),(-0.0025030919683632557-9.258753164611374e-05j),(-0.002924130805504309+0.0010829899925093795j),(-0.037326758568572385+0.016729687819858136j),(-0.014561654834332423+0.007740931445826781j),(-0.00040807176305746436+0.0001828959563019423j),(-0.005183927843459004+0.00255100597242461j),(-0.007580103798056951+0.004352165487408071j),(-0.0007548597763493341+0.00044225742204002255j),(5.435487497849249e-06-3.3081164132820373e-06j),(8.16441054384069e-05-5.086951727536073e-05j),(0.00037520587076088715-0.0002422109350643498j),(0.0006468067336394439-0.0004359750762514459j),(0.000594121921004629-0.00042705363457504875j),(0.0002784720186704497-0.00018090180954369268j),(0.002795470799582156-0.00183950474985819j),(0.005360870933784552-0.0037012702796447613j),(0.004904153887427157-0.003681417448543852j),(0.0007750301159481232-0.000557090079021332j),(0.0050417668305729225-0.003866704698427764j),(0.0036875080490893415-0.003804792770420467j),(0.0002936650832498041-0.00038538309081423644j),(-0.002440665597458363+6.992738918219832e-05j),(-0.0014048034904542382+0.000629626700651562j),(6.011410147228135e-05-4.121986488319626e-05j),(0.0006462066782816943-0.00046449205270902253j),(0.001338436765898146-0.001156387646249961j),(-5.293410249858823e-05-0.0006177516713492361j),(0.0006259711233576929-0.0006198207808480172j),(0.0035071442345890732-0.004602501836786516j),(-0.011016935283978799+0.0013903505479635264j),(-0.0027731748589932183+0.0008895819975308863j),(-0.03712956813631285+0.016641307941742085j),(-0.012607785905935752+0.006674721904743788j),(2.4172244365011758e-05-4.486124592143135e-05j),(-0.0003670225502885574-0.00011842040627586104j),(-0.005800261315496709+0.002599651424422426j),(-0.004114424927131095+0.0020655320118828997j),(-0.04623946888034969+0.024271716132622946j),(-0.017680671162994526+0.010076466483473726j),(-0.0005265319278828983+0.0002781358265980945j),(-0.006422242529289337+0.0035198971504228774j),(-0.0098247029889221+0.005886785756083221j),(-0.0010021936840620888+0.0006099495908770004j),(3.222273623521883e-06-2.316163760119491e-06j),(3.4698979134415554e-05-2.6931585596666566e-05j),(6.151584544539419e-05-6.758910238579322e-05j),(-0.00010805304270987714+6.2823457885657854e-06j),(3.2455839492537145e-05-4.259250572180222e-05j),(5.284998102528887e-05-0.0002710109531192071j),(-0.001915468597322942+0.0006370395512433097j),(-0.0005323282892891978+0.00023858718085919718j),(-0.006281563015967515+0.003168711402375592j),(-0.0022259896175435396+0.0012514423862122076j),(-1.817709793352983e-05+5.2495607103683785e-06j),(-0.00044384610158809673+0.00019892985633855462j),(-0.00317615714341835+0.0017064578474718904j),(-0.0024028623073369918+0.001324276066396828j),(-0.026584252261214972+0.01494555941467268j),(-0.010914428142721273+0.006498805480592288j),(-0.00033582811335569217+0.00019053464556404432j),(-0.004187190021834781+0.0024331862345890135j),(-0.007532627304766496+0.004674641863479825j),(-0.0008036333787853765+0.000506264083809076j),(-2.2132138743230164e-06+9.919526531635134e-07j),(-4.6945126303975964e-05+2.3937931678689755e-05j),(-0.0003136900253154868+0.00017462183267853663j),(-0.00024601617917789756+0.0001383093038218804j),(-0.0027426208185568606+0.0015684937967389459j),(-0.0013073584052373253+0.0007956772598805302j),(-7.829119940581364e-05+4.646942559354145e-05j),(-0.0010900527798697892+0.000663421909047585j),(-0.003028833430694713+0.0019440968472449215j),(-0.0003600003577207254+0.0002353958914854642j),(-5.435487497864126e-06+3.308116413276809e-06j),(-8.164410543840023e-05+5.0869517275364046e-05j),(-0.0002784720186704554+0.00018090180954369726j),(-6.011410147227806e-05+4.121986488320213e-05j),(-3.222273623525107e-06+2.3161637601513633e-06j),15,23,39,71,135,263,519,1031,2055,27,43,75,139,267,523,1035,2059,51,83,147,275,531,1043,2067,99,163,291,547,1059,2083,195,323,579,1091,2115,387,643,1155,2179,771,1283,2307,1539,2563,3075,29,45,77,141,269,525,1037,2061,53,85,149,277,533,1045,2069,101,165,293,549,1061,2085,197,325,581,1093,2117,389,645,1157,2181,773,1285,2309,1541,2565,3077,57,89,153,281,537,1049,2073,105,169,297,553,1065,2089,201,329,585,1097,2121,393,649,1161,2185,777,1289,2313,1545,2569,3081,113,177,305,561,1073,2097,209,337,593,1105,2129,401,657,1169,2193,785,1297,2321,1553,2577,3089,225,353,609,1121,2145,417,673,1185,2209,801,1313,2337,1569,2593,3105,449,705,1217,2241,833,1345,2369,1601,2625,3137,897,1409,2433,1665,2689,3201,1793,2817,3329,3585,30,46,78,142,270,526,1038,2062,54,86,150,278,534,1046,2070,102,166,294,550,1062,2086,198,326,582,1094,2118,390,646,1158,2182,774,1286,2310,1542,2566,3078,58,90,154,282,538,1050,2074,106,170,298,554,1066,2090,202,330,586,1098,2122,394,650,1162,2186,778,1290,2314,1546,2570,3082,114,178,306,562,1074,2098,210,338,594,1106,2130,402,658,1170,2194,786,1298,2322,1554,2578,3090,226,354,610,1122,2146,418,674,1186,2210,802,1314,2338,1570,2594,3106,450,706,1218,2242,834,1346,2370,1602,2626,3138,898,1410,2434,1666,2690,3202,1794,2818,3330,3586,60,92,156,284,540,1052,2076,108,172,300,556,1068,2092,204,332,588,1100,2124,396,652,1164,2188,780,1292,2316,1548,2572,3084,116,180,308,564,1076,2100,212,340,596,1108,2132,404,660,1172,2196,788,1300,2324,1556,2580,3092,228,356,612,1124,2148,420,676,1188,2212,804,1316,2340,1572,2596,3108,452,708,1220,2244,836,1348,2372,1604,2628,3140,900,1412,2436,1668,2692,3204,1796,2820,3332,3588,120,184,312,568,1080,2104,216,344,600,1112,2136,408,664,1176,2200,792,1304,2328,1560,2584,3096,232,360,616,1128,2152,424,680,1192,2216,808,1320,2344,1576,2600,3112,456,712,1224,2248,840,1352,2376,1608,2632,3144,904,1416,2440,1672,2696,3208,1800,2824,3336,3592,240,368,624,1136,2160,432,688,1200,2224,816,1328,2352,1584,2608,3120,464,720,1232,2256,848,1360,2384,1616,2640,3152,912,1424,2448,1680,2704,3216,1808,2832,3344,3600,480,736,1248,2272,864,1376,2400,1632,2656,3168,928,1440,2464,1696,2720,3232,1824,2848,3360,3616,960,1472,2496,1728,2752,3264,1856,2880,3392,3648,1920,2944,3456,3712,3840
